Date,Municipality,ZipCode,FuelClass,VehicleUse,Count,DailyVMT
2023-01-01,LEICESTER,01611,Hybrid,Passenger,26,1149.203687
2023-01-01,LEICESTER,01611,Zero-Emission,Passenger,6,229.000452
2023-01-01,LENOX,NULL,Fossil Fuel,Passenger,152,4607.769034
2023-01-01,LENOX,NULL,Fossil Fuel,Commercial,50,1193.431019
2023-01-01,LENOX,NULL,Fossil Fuel,State,1,4.667104
2023-01-01,LENOX,NULL,Hybrid,Passenger,4,138.171000
2023-01-01,LENOX,NULL,Zero-Emission,Commercial,1,59.751000
2023-01-01,LENOX,NULL,Zero-Emission,Passenger,8,245.313836
2023-01-01,LENOX,01240,Fossil Fuel,Commercial,159,4986.921845
2023-01-01,LENOX,01240,Fossil Fuel,Municipal,64,1192.202711
2023-01-01,LENOX,01240,Fossil Fuel,Passenger,3215,80428.111533
2023-01-01,LENOX,01240,Hybrid,Passenger,168,5285.506706
2023-01-01,LENOX,01240,Zero-Emission,Passenger,61,1970.879321
2023-01-01,LENOX,01242,Fossil Fuel,Passenger,384,9891.094184
2023-01-01,LENOX,01242,Fossil Fuel,Commercial,8,200.159684
2023-01-01,LENOX,01242,Hybrid,Passenger,11,336.334000
2023-01-01,LEOMINSTER,NULL,Fossil Fuel,Passenger,1055,37111.389157
2023-01-01,LEOMINSTER,NULL,Fossil Fuel,Commercial,253,12503.885448
2023-01-01,LEOMINSTER,NULL,Hybrid,Passenger,21,1039.167229
2023-01-01,LEOMINSTER,NULL,Zero-Emission,Passenger,2,108.893000
2023-01-01,LEOMINSTER,NULL,Zero-Emission,Commercial,4,427.965000
2023-01-01,LEOMINSTER,01420,Fossil Fuel,Passenger,15,514.397200
2023-01-01,LEOMINSTER,01440,Fossil Fuel,Passenger,5,153.086000
2023-01-01,LEOMINSTER,01453,Fossil Fuel,Municipal,298,4937.317004
2023-01-01,LEOMINSTER,01453,Fossil Fuel,Passenger,30658,918916.441182
2023-01-01,LEOMINSTER,01453,Fossil Fuel,Commercial,1836,88302.888424
2023-01-01,LEOMINSTER,01453,Hybrid,Commercial,13,1538.914789
2023-01-01,LEOMINSTER,01453,Hybrid,Passenger,732,29617.290328
2023-01-01,LEOMINSTER,01453,Zero-Emission,Passenger,183,7637.091982
2023-01-01,LEOMINSTER,01564,Fossil Fuel,Passenger,5,79.408200
2023-01-01,LEVERETT,NULL,Fossil Fuel,Commercial,4,102.689872
2023-01-01,LEVERETT,NULL,Fossil Fuel,Municipal,13,140.811577
2023-01-01,LEVERETT,NULL,Fossil Fuel,Passenger,34,1240.061269
2023-01-01,LEVERETT,NULL,Hybrid,Passenger,3,128.796000
2023-01-01,LEVERETT,NULL,Hybrid,Commercial,1,47.273892
2023-01-01,LEVERETT,NULL,Zero-Emission,Passenger,4,122.053000
2023-01-01,LEVERETT,01054,Fossil Fuel,Passenger,1402,39215.477508
2023-01-01,LEVERETT,01054,Fossil Fuel,Municipal,16,186.544279
2023-01-01,LEVERETT,01054,Fossil Fuel,Commercial,65,1586.579542
2023-01-01,LEVERETT,01054,Hybrid,Passenger,149,5081.795480
2023-01-01,LEVERETT,01054,Zero-Emission,Passenger,79,2704.024713
2023-01-01,LEXINGTON,NULL,Fossil Fuel,Commercial,116,4788.763693
2023-01-01,LEXINGTON,NULL,Fossil Fuel,Passenger,579,16251.649306
2023-01-01,LEXINGTON,NULL,Hybrid,Commercial,6,227.453000
2023-01-01,LEXINGTON,NULL,Hybrid,Passenger,68,2409.499126
2023-01-01,LEXINGTON,NULL,Zero-Emission,Passenger,51,1603.419257
2023-01-01,LEXINGTON,NULL,Zero-Emission,Commercial,1,4.072000
2023-01-01,LEXINGTON,02042,Fossil Fuel,Passenger,40,1312.684000
2023-01-01,LEXINGTON,02420,Fossil Fuel,Commercial,294,8170.824836
2023-01-01,LEXINGTON,02420,Fossil Fuel,Passenger,8960,203831.720943
2023-01-01,LEXINGTON,02420,Fossil Fuel,Municipal,169,2292.257518
2023-01-01,LEXINGTON,02420,Hybrid,Municipal,7,294.300000
2023-01-01,LEXINGTON,02420,Hybrid,Passenger,818,21620.913260
2023-01-01,LEXINGTON,02420,Zero-Emission,Municipal,3,67.305000
2023-01-01,LEXINGTON,02420,Zero-Emission,Passenger,723,20016.353011
2023-01-01,LEXINGTON,02421,Fossil Fuel,Commercial,278,8916.296705
2023-01-01,LEXINGTON,02421,Fossil Fuel,Passenger,10271,239834.034801
2023-01-01,LEXINGTON,02421,Fossil Fuel,Municipal,8,91.839816
2023-01-01,LEXINGTON,02421,Hybrid,Passenger,961,25092.794449
2023-01-01,LEXINGTON,02421,Zero-Emission,Passenger,793,22232.703651
2023-01-01,LEXINGTON,02474,Fossil Fuel,Passenger,7,211.368000
2023-01-01,LEYDEN,NULL,Fossil Fuel,Passenger,23,647.070000
2023-01-01,LEYDEN,NULL,Zero-Emission,Passenger,3,51.096000
2023-01-01,LEYDEN,01301,Fossil Fuel,Passenger,263,6995.547471
2023-01-01,LEYDEN,01301,Fossil Fuel,Municipal,19,177.816485
2023-01-01,LEYDEN,01301,Fossil Fuel,Commercial,6,220.467399
2023-01-01,LEYDEN,01301,Hybrid,Passenger,13,414.804370
2023-01-01,LEYDEN,01337,Fossil Fuel,Commercial,14,299.849399
2023-01-01,LEYDEN,01337,Fossil Fuel,Passenger,402,11913.844273
2023-01-01,LEYDEN,01337,Hybrid,Passenger,17,786.718000
2023-01-01,LEYDEN,01337,Zero-Emission,Passenger,6,182.932000
2023-01-01,LINCOLN,NULL,Fossil Fuel,Municipal,12,133.563181
2023-01-01,LINCOLN,NULL,Fossil Fuel,Passenger,144,4500.833050
2023-01-01,LINCOLN,NULL,Fossil Fuel,Commercial,26,744.046810
2023-01-01,LINCOLN,NULL,Hybrid,Commercial,2,28.301000
2023-01-01,LINCOLN,NULL,Hybrid,Passenger,8,284.728000
2023-01-01,LINCOLN,NULL,Zero-Emission,Commercial,2,82.310517
2023-01-01,LINCOLN,NULL,Zero-Emission,Passenger,13,446.368257
2023-01-01,LINCOLN,NULL,Zero-Emission,Municipal,1,34.495000
2023-01-01,LINCOLN,01730,Fossil Fuel,Municipal,4,20.022832
2023-01-01,LINCOLN,01730,Fossil Fuel,Commercial,11,1056.475128
2023-01-01,LINCOLN,01730,Fossil Fuel,Passenger,6,172.796415
2023-01-01,LINCOLN,01731,Fossil Fuel,Passenger,657,18398.834372
2023-01-01,LINCOLN,01731,Fossil Fuel,State,1,11.271000
2023-01-01,LINCOLN,01731,Hybrid,Passenger,31,1068.410567
2023-01-01,LINCOLN,01731,Zero-Emission,Passenger,16,474.988126
2023-01-01,LINCOLN,01773,Fossil Fuel,Municipal,55,774.453497
2023-01-01,LINCOLN,01773,Fossil Fuel,Commercial,161,3917.218302
2023-01-01,LINCOLN,01773,Fossil Fuel,Passenger,3804,92452.551693
2023-01-01,LINCOLN,01773,Hybrid,Municipal,3,92.900000
2023-01-01,LINCOLN,01773,Hybrid,Passenger,373,10507.663441
2023-01-01,LINCOLN,01773,Zero-Emission,Passenger,327,9705.556731
2023-01-01,LITTLETON,NULL,Fossil Fuel,Commercial,95,4478.024969
2023-01-01,LITTLETON,NULL,Fossil Fuel,Passenger,204,7051.700565
2023-01-01,LITTLETON,NULL,Fossil Fuel,Municipal,47,535.848437
2023-01-01,LITTLETON,NULL,Hybrid,Municipal,1,13.332000
2023-01-01,LITTLETON,NULL,Hybrid,Passenger,12,428.870063
2023-01-01,LITTLETON,NULL,Zero-Emission,Municipal,2,18.429000
2023-01-01,LITTLETON,NULL,Zero-Emission,Passenger,8,262.555000
2023-01-01,LITTLETON,01460,Fossil Fuel,Commercial,937,38154.122834
2023-01-01,LITTLETON,01460,Fossil Fuel,Passenger,7607,221092.119144
2023-01-01,LITTLETON,01460,Fossil Fuel,Municipal,69,1116.588669
2023-01-01,LITTLETON,01460,Hybrid,Passenger,379,12832.198197
2023-01-01,LITTLETON,01460,Hybrid,Municipal,2,82.335000
2023-01-01,LITTLETON,01460,Hybrid,Commercial,6,353.514000
2023-01-01,LITTLETON,01460,Zero-Emission,Passenger,238,8314.334467
2023-01-01,LONGMEADOW,NULL,Fossil Fuel,Commercial,44,1842.021677
2023-01-01,LONGMEADOW,NULL,Fossil Fuel,Passenger,394,12188.710208
2023-01-01,LONGMEADOW,NULL,Hybrid,Passenger,19,738.475954
2023-01-01,LONGMEADOW,NULL,Hybrid,Commercial,4,183.941974
2023-01-01,LONGMEADOW,NULL,Zero-Emission,Passenger,9,295.890447
2023-01-01,LONGMEADOW,01028,Fossil Fuel,Municipal,3,14.391260
2023-01-01,LONGMEADOW,01106,Fossil Fuel,Municipal,164,2511.237822
2023-01-01,LONGMEADOW,01106,Fossil Fuel,Passenger,11144,302946.518228
2023-01-01,LONGMEADOW,01106,Fossil Fuel,Commercial,159,6182.080945
2023-01-01,LONGMEADOW,01106,Hybrid,Passenger,484,16157.077603
2023-01-01,LONGMEADOW,01106,Hybrid,Municipal,3,183.747660
2023-01-01,LONGMEADOW,01106,Zero-Emission,Passenger,239,8550.387533
2023-01-01,LONGMEADOW,01116,Fossil Fuel,Passenger,7,185.478790
2023-01-01,LOWELL,NULL,Fossil Fuel,State,11,159.899900
2023-01-01,LOWELL,NULL,Fossil Fuel,Passenger,1858,61573.609358
2023-01-01,LOWELL,NULL,Fossil Fuel,Commercial,297,11719.137664
2023-01-01,LOWELL,NULL,Fossil Fuel,Municipal,1,23.143000
2023-01-01,LOWELL,NULL,Hybrid,Passenger,47,1567.528189
2023-01-01,LOWELL,NULL,Hybrid,Commercial,14,880.102000
2023-01-01,LOWELL,NULL,Zero-Emission,Commercial,3,7.443000
2023-01-01,LOWELL,NULL,Zero-Emission,Passenger,13,401.367257
2023-01-01,LOWELL,01826,Fossil Fuel,Passenger,22,574.874666
2023-01-01,LOWELL,01850,Fossil Fuel,Passenger,8885,268333.322676
2023-01-01,LOWELL,01850,Fossil Fuel,Commercial,241,11897.231794
2023-01-01,LOWELL,01850,Fossil Fuel,Municipal,59,793.132076
2023-01-01,LOWELL,01850,Hybrid,Passenger,185,7661.509693
2023-01-01,LOWELL,01850,Zero-Emission,Passenger,23,805.936257
2023-01-01,LOWELL,01851,Fossil Fuel,Commercial,702,32498.272551
2023-01-01,LOWELL,01851,Fossil Fuel,Municipal,77,828.977029
2023-01-01,LOWELL,01851,Fossil Fuel,Passenger,18432,544908.764220
2023-01-01,LOWELL,01851,Hybrid,Passenger,515,20956.937827
2023-01-01,LOWELL,01851,Zero-Emission,Passenger,94,3512.751794
2023-01-01,LOWELL,01852,Fossil Fuel,Passenger,20875,624645.502530
2023-01-01,LOWELL,01852,Fossil Fuel,State,83,3921.740920
2023-01-01,LOWELL,01852,Fossil Fuel,Commercial,1044,50860.375991
2023-01-01,LOWELL,01852,Fossil Fuel,Municipal,517,8171.174478
2023-01-01,LOWELL,01852,Hybrid,Passenger,506,20692.984205
2023-01-01,LOWELL,01852,Hybrid,Municipal,1,8.706000
2023-01-01,LOWELL,01852,Zero-Emission,Passenger,146,5132.063266
2023-01-01,LOWELL,01852,Zero-Emission,Municipal,3,20.972000
2023-01-01,LOWELL,01853,Fossil Fuel,Commercial,6,386.701000
2023-01-01,LOWELL,01853,Fossil Fuel,Passenger,36,1419.317222
2023-01-01,LOWELL,01854,Fossil Fuel,State,131,2639.100697
2023-01-01,LOWELL,01854,Fossil Fuel,Commercial,401,17511.979285
2023-01-01,LOWELL,01854,Fossil Fuel,Passenger,13972,403959.051796
2023-01-01,LOWELL,01854,Fossil Fuel,Municipal,54,600.357515
2023-01-01,LOWELL,01854,Hybrid,State,1,6.068000
2023-01-01,LOWELL,01854,Hybrid,Passenger,329,13860.215449
2023-01-01,LOWELL,01854,Zero-Emission,State,6,40.490286
2023-01-01,LOWELL,01854,Zero-Emission,Passenger,73,3246.880070
2023-01-01,LUDLOW,NULL,Fossil Fuel,Commercial,166,5967.550457
2023-01-01,LUDLOW,NULL,Fossil Fuel,State,6,96.998024
2023-01-01,LUDLOW,NULL,Fossil Fuel,Municipal,104,1779.959660
2023-01-01,LUDLOW,NULL,Fossil Fuel,Passenger,535,16342.981725
2023-01-01,LUDLOW,NULL,Hybrid,Passenger,19,784.990477
2023-01-01,LUDLOW,NULL,Hybrid,Municipal,1,14.553000
2023-01-01,LUDLOW,NULL,Hybrid,Commercial,5,379.973974
2023-01-01,LUDLOW,NULL,Zero-Emission,Passenger,2,130.233000
2023-01-01,LUDLOW,01056,Fossil Fuel,Passenger,16070,415338.546340
2023-01-01,LUDLOW,01056,Fossil Fuel,Municipal,109,2121.612996
2023-01-01,LUDLOW,01056,Fossil Fuel,Commercial,1113,40484.585745
2023-01-01,LUDLOW,01056,Hybrid,Municipal,6,242.841000
2023-01-01,LUDLOW,01056,Hybrid,Passenger,315,12792.731063
2023-01-01,LUDLOW,01056,Zero-Emission,Passenger,61,2326.066157
2023-01-01,LUNENBURG,NULL,Fossil Fuel,Passenger,300,10894.953853
2023-01-01,LUNENBURG,NULL,Fossil Fuel,Commercial,147,4422.117677
2023-01-01,LUNENBURG,NULL,Fossil Fuel,Municipal,49,720.706619
2023-01-01,LUNENBURG,NULL,Hybrid,Passenger,8,320.052000
2023-01-01,LUNENBURG,NULL,Zero-Emission,Passenger,3,112.966000
2023-01-01,LUNENBURG,01420,Fossil Fuel,Passenger,9,373.831598
2023-01-01,LUNENBURG,01453,Fossil Fuel,Passenger,7,190.510000
2023-01-01,LUNENBURG,01462,Fossil Fuel,Passenger,9725,284961.106209
2023-01-01,LUNENBURG,01462,Fossil Fuel,Commercial,723,29775.150505
2023-01-01,LUNENBURG,01462,Fossil Fuel,Municipal,26,387.799788
2023-01-01,LUNENBURG,01462,Hybrid,Commercial,9,705.444000
2023-01-01,LUNENBURG,01462,Hybrid,Passenger,239,9685.847748
2023-01-01,LUNENBURG,01462,Hybrid,Municipal,5,313.781740
2023-01-01,LUNENBURG,01462,Zero-Emission,Passenger,72,2837.288044
2023-01-01,LYNN,NULL,Fossil Fuel,Passenger,1877,55510.549084
2023-01-01,LYNN,NULL,Fossil Fuel,State,44,1752.536508
2023-01-01,LYNN,NULL,Fossil Fuel,Commercial,305,12023.055520
2023-01-01,LYNN,NULL,Fossil Fuel,Municipal,1,19.114000
2023-01-01,LYNN,NULL,Hybrid,Commercial,6,386.559000
2023-01-01,LYNN,NULL,Hybrid,Passenger,46,1943.931000
2023-01-01,LYNN,NULL,Zero-Emission,Passenger,3,92.123000
2023-01-01,LYNN,NULL,Zero-Emission,Commercial,1,90.192000
2023-01-01,LYNN,01901,Fossil Fuel,State,2,104.201000
2023-01-01,LYNN,01901,Fossil Fuel,Passenger,1224,35475.245370
2023-01-01,LYNN,01901,Fossil Fuel,Municipal,42,496.045049
2023-01-01,LYNN,01901,Fossil Fuel,Commercial,147,6454.783505
2023-01-01,LYNN,01901,Hybrid,Passenger,37,1258.735709
2023-01-01,LYNN,01901,Hybrid,Municipal,1,56.588000
2023-01-01,LYNN,01901,Zero-Emission,Passenger,14,487.704279
2023-01-01,LYNN,01902,Fossil Fuel,Passenger,22982,633347.414930
2023-01-01,LYNN,01902,Fossil Fuel,Municipal,150,2182.726718
2023-01-01,LYNN,01902,Fossil Fuel,Commercial,1052,42029.687404
2023-01-01,LYNN,01902,Hybrid,Passenger,482,17692.488053
2023-01-01,LYNN,01902,Zero-Emission,Passenger,79,2747.862603
2023-01-01,LYNN,01903,Fossil Fuel,Passenger,26,573.716508
2023-01-01,LYNN,01904,Fossil Fuel,Passenger,12901,329894.268260
2023-01-01,LYNN,01904,Fossil Fuel,Commercial,556,21550.235257
2023-01-01,LYNN,01904,Hybrid,Passenger,263,8947.038381
2023-01-01,LYNN,01904,Zero-Emission,Passenger,53,1441.505702
2023-01-01,LYNN,01905,Fossil Fuel,Passenger,14241,383829.150397
2023-01-01,LYNN,01905,Fossil Fuel,Commercial,914,41237.806808
2023-01-01,LYNN,01905,Fossil Fuel,Municipal,113,1473.520072
2023-01-01,LYNN,01905,Fossil Fuel,State,75,4906.736000
2023-01-01,LYNN,01905,Hybrid,Passenger,279,9859.853471
2023-01-01,LYNN,01905,Hybrid,Commercial,5,221.611000
2023-01-01,LYNN,01905,Zero-Emission,Passenger,57,2273.422350
2023-01-01,LYNN,01906,Fossil Fuel,Passenger,20,638.898000
2023-01-01,LYNN,01907,Fossil Fuel,Passenger,12,329.788000
2023-01-01,LYNN,01910,Fossil Fuel,Commercial,27,726.528491
2023-01-01,LYNN,01910,Fossil Fuel,Passenger,19,367.000496
2023-01-01,LYNN,01960,Fossil Fuel,Passenger,17,542.273642
2023-01-01,LYNN,01970,Fossil Fuel,Passenger,5,118.146000
2023-01-01,LYNNFIELD,NULL,Fossil Fuel,Passenger,523,14632.452658
2023-01-01,LYNNFIELD,NULL,Fossil Fuel,Commercial,240,7911.524606
2023-01-01,LYNNFIELD,NULL,Hybrid,Commercial,2,92.803000
2023-01-01,LYNNFIELD,NULL,Hybrid,Passenger,16,497.513000
2023-01-01,LYNNFIELD,NULL,Zero-Emission,Commercial,4,195.336622
2023-01-01,LYNNFIELD,NULL,Zero-Emission,Passenger,9,318.826234
2023-01-01,LYNNFIELD,01940,Fossil Fuel,Passenger,9593,259079.580110
2023-01-01,LYNNFIELD,01940,Fossil Fuel,Municipal,95,1621.963788
2023-01-01,LYNNFIELD,01940,Fossil Fuel,Commercial,529,23457.860945
2023-01-01,LYNNFIELD,01940,Hybrid,Passenger,329,11089.683926
2023-01-01,LYNNFIELD,01940,Zero-Emission,Passenger,215,6797.161858
2023-01-01,MALDEN,NULL,Fossil Fuel,Municipal,1,16.411410
2023-01-01,MALDEN,NULL,Fossil Fuel,Commercial,206,7870.326028
2023-01-01,MALDEN,NULL,Fossil Fuel,Passenger,1085,31174.275668
2023-01-01,MALDEN,NULL,Fossil Fuel,State,1,35.990256
2023-01-01,MALDEN,NULL,Hybrid,Passenger,40,1444.873189
2023-01-01,MALDEN,NULL,Zero-Emission,Passenger,14,364.540521
2023-01-01,MALDEN,NULL,Zero-Emission,Commercial,2,88.702000
2023-01-01,MALDEN,01248,Fossil Fuel,Commercial,6,258.489000
2023-01-01,MALDEN,02148,Fossil Fuel,Commercial,1395,56549.525274
2023-01-01,MALDEN,02148,Fossil Fuel,Municipal,366,5150.769157
2023-01-01,MALDEN,02148,Fossil Fuel,Passenger,30343,801681.990317
2023-01-01,MALDEN,02148,Hybrid,Passenger,1349,51851.025410
2023-01-01,MALDEN,02148,Hybrid,Commercial,12,593.210262
2023-01-01,MALDEN,02148,Zero-Emission,Passenger,357,10953.929310
2023-01-01,MALDEN,02148,Zero-Emission,Municipal,7,88.508845
2023-01-01,MALDEN,02149,Fossil Fuel,Passenger,27,761.873689
2023-01-01,MALDEN,02151,Fossil Fuel,Passenger,6,140.905000
2023-01-01,MALDEN,02155,Fossil Fuel,Passenger,8,454.790000
2023-01-01,MANCHESTER-BY-THE-SEA,NULL,Fossil Fuel,Passenger,167,5266.695060
2023-01-01,MANCHESTER-BY-THE-SEA,NULL,Fossil Fuel,Commercial,27,805.417922
2023-01-01,MANCHESTER-BY-THE-SEA,NULL,Fossil Fuel,Municipal,1,24.269000
2023-01-01,MANCHESTER-BY-THE-SEA,NULL,Hybrid,Passenger,8,313.985709
2023-01-01,MANCHESTER-BY-THE-SEA,NULL,Zero-Emission,Passenger,5,132.727000
2023-01-01,MANCHESTER-BY-THE-SEA,01944,Fossil Fuel,Commercial,112,3121.828662
2023-01-01,MANCHESTER-BY-THE-SEA,01944,Fossil Fuel,Passenger,4108,113728.294051
2023-01-01,MANCHESTER-BY-THE-SEA,01944,Fossil Fuel,Municipal,58,699.219481
2023-01-01,MANCHESTER-BY-THE-SEA,01944,Hybrid,Passenger,152,5011.540418
2023-01-01,MANCHESTER-BY-THE-SEA,01944,Hybrid,Municipal,3,144.328000
2023-01-01,MANCHESTER-BY-THE-SEA,01944,Zero-Emission,Passenger,131,4062.295475
2023-01-01,MANSFIELD,NULL,Fossil Fuel,Commercial,154,7792.246316
2023-01-01,MANSFIELD,NULL,Fossil Fuel,State,2,145.046842
2023-01-01,MANSFIELD,NULL,Fossil Fuel,Passenger,714,24982.730838
2023-01-01,MANSFIELD,NULL,Hybrid,Passenger,11,542.774000
2023-01-01,MANSFIELD,NULL,Hybrid,Commercial,3,86.062000
2023-01-01,MANSFIELD,NULL,Zero-Emission,Passenger,9,355.988000
2023-01-01,MANSFIELD,02048,Fossil Fuel,Municipal,155,2246.578189
2023-01-01,MANSFIELD,02048,Fossil Fuel,Passenger,17401,536709.622740
2023-01-01,MANSFIELD,02048,Fossil Fuel,Commercial,917,51252.172744
2023-01-01,MANSFIELD,02048,Hybrid,Passenger,506,18991.915350
2023-01-01,MANSFIELD,02048,Hybrid,Municipal,4,166.222000
2023-01-01,MANSFIELD,02048,Zero-Emission,Passenger,224,8583.600346
2023-01-01,MANSFIELD,02048,Zero-Emission,Municipal,1,1.099000
2023-01-01,MARBLEHEAD,NULL,Fossil Fuel,Passenger,666,17067.683204
2023-01-01,MARBLEHEAD,NULL,Fossil Fuel,Municipal,32,399.249145
2023-01-01,MARBLEHEAD,NULL,Fossil Fuel,Commercial,108,2569.521855
2023-01-01,MARBLEHEAD,NULL,Hybrid,Passenger,24,624.707000
2023-01-01,MARBLEHEAD,NULL,Hybrid,Commercial,2,55.888000
2023-01-01,MARBLEHEAD,NULL,Zero-Emission,Commercial,2,19.470000
2023-01-01,MARBLEHEAD,NULL,Zero-Emission,Passenger,10,246.223000
2023-01-01,MARBLEHEAD,01945,Fossil Fuel,Municipal,160,2142.896890
2023-01-01,MARBLEHEAD,01945,Fossil Fuel,Passenger,14346,308916.912849
2023-01-01,MARBLEHEAD,01945,Fossil Fuel,Commercial,533,13003.010341
2023-01-01,MARBLEHEAD,01945,Hybrid,Municipal,2,157.258000
2023-01-01,MARBLEHEAD,01945,Hybrid,Commercial,6,246.583000
2023-01-01,MARBLEHEAD,01945,Hybrid,Passenger,576,14287.337344
2023-01-01,MARBLEHEAD,01945,Zero-Emission,Passenger,377,9629.772756
2023-01-01,MARBLEHEAD,01945,Zero-Emission,Municipal,1,7.335000
2023-01-01,MARION,NULL,Fossil Fuel,State,1,12.432800
2023-01-01,MARION,NULL,Fossil Fuel,Passenger,169,6149.138095
2023-01-01,MARION,NULL,Fossil Fuel,Commercial,45,1483.800895
2023-01-01,MARION,NULL,Fossil Fuel,Municipal,1,23.788448
2023-01-01,MARION,NULL,Hybrid,Passenger,6,217.626000
2023-01-01,MARION,NULL,Hybrid,Commercial,1,23.152000
2023-01-01,MARION,NULL,Zero-Emission,Municipal,2,23.544098
2023-01-01,MARION,NULL,Zero-Emission,Passenger,1,40.153000
2023-01-01,MARION,02738,Fossil Fuel,Commercial,187,6227.117379
2023-01-01,MARION,02738,Fossil Fuel,Passenger,4350,137736.872873
2023-01-01,MARION,02738,Fossil Fuel,Municipal,52,768.122805
2023-01-01,MARION,02738,Hybrid,Municipal,2,96.793730
2023-01-01,MARION,02738,Hybrid,Passenger,177,6629.522426
2023-01-01,MARION,02738,Zero-Emission,Municipal,6,53.968761
2023-01-01,MARION,02738,Zero-Emission,Passenger,83,3744.510018
2023-01-01,MARLBOROUGH,NULL,Fossil Fuel,Commercial,393,17746.096580
2023-01-01,MARLBOROUGH,NULL,Fossil Fuel,Passenger,1033,35033.725007
2023-01-01,MARLBOROUGH,NULL,Hybrid,Commercial,7,318.723262
2023-01-01,MARLBOROUGH,NULL,Hybrid,Passenger,41,1613.637126
2023-01-01,MARLBOROUGH,NULL,Zero-Emission,Commercial,3,285.757000
2023-01-01,MARLBOROUGH,NULL,Zero-Emission,Passenger,6,194.693000
2023-01-01,MARLBOROUGH,01749,Fossil Fuel,Passenger,6,207.978000
2023-01-01,MARLBOROUGH,01752,Fossil Fuel,Commercial,2346,116446.422448
2023-01-01,MARLBOROUGH,01752,Fossil Fuel,Passenger,28911,861156.300039
2023-01-01,MARLBOROUGH,01752,Fossil Fuel,Municipal,158,2059.941269
2023-01-01,MARLBOROUGH,01752,Hybrid,Municipal,11,579.406000
2023-01-01,MARLBOROUGH,01752,Hybrid,Passenger,913,35401.343528
2023-01-01,MARLBOROUGH,01752,Hybrid,Commercial,26,2169.455310
2023-01-01,MARLBOROUGH,01752,Zero-Emission,Passenger,278,10043.205812
2023-01-01,MARLBOROUGH,01752,Zero-Emission,Municipal,5,43.970569
2023-01-01,MARSHFIELD,NULL,Fossil Fuel,Passenger,875,30583.607309
2023-01-01,MARSHFIELD,NULL,Fossil Fuel,State,1,64.874374
2023-01-01,MARSHFIELD,NULL,Fossil Fuel,Commercial,179,6675.827809
2023-01-01,MARSHFIELD,NULL,Hybrid,Passenger,31,1085.965071
2023-01-01,MARSHFIELD,NULL,Hybrid,Commercial,5,293.033000
2023-01-01,MARSHFIELD,NULL,Zero-Emission,Commercial,1,35.381000
2023-01-01,MARSHFIELD,NULL,Zero-Emission,Passenger,12,460.405000
2023-01-01,MARSHFIELD,02020,Fossil Fuel,Commercial,7,222.562000
2023-01-01,MARSHFIELD,02020,Fossil Fuel,Passenger,289,9199.697145
2023-01-01,MARSHFIELD,02020,Hybrid,Passenger,5,176.795000
2023-01-01,MARSHFIELD,02041,Fossil Fuel,Commercial,9,217.627441
2023-01-01,MARSHFIELD,02041,Fossil Fuel,Passenger,203,4751.822610
2023-01-01,MARSHFIELD,02041,Hybrid,Passenger,6,211.061000
2023-01-01,MARSHFIELD,02050,Fossil Fuel,Commercial,976,39312.365247
2023-01-01,MARSHFIELD,02050,Fossil Fuel,Passenger,19265,587194.539918
2023-01-01,MARSHFIELD,02050,Fossil Fuel,Municipal,184,4179.188275
2023-01-01,MARSHFIELD,02050,Hybrid,Municipal,1,53.365730
2023-01-01,MARSHFIELD,02050,Hybrid,Passenger,496,18103.281278
2023-01-01,MARSHFIELD,02050,Zero-Emission,Municipal,1,17.091000
2023-01-01,MARSHFIELD,02050,Zero-Emission,Passenger,133,5133.232437
2023-01-01,MARSHFIELD,02051,Fossil Fuel,Passenger,216,5730.536221
2023-01-01,MARSHFIELD,02059,Fossil Fuel,Commercial,5,118.655441
2023-01-01,MARSHFIELD,02059,Fossil Fuel,Passenger,141,3523.363371
2023-01-01,MARSHFIELD,02059,Hybrid,Passenger,5,238.372000
2023-01-01,MARSHFIELD,02065,Fossil Fuel,Passenger,45,853.536001
2023-01-01,MARSHFIELD,02332,Fossil Fuel,Passenger,5,73.056000
2023-01-01,MASHPEE,NULL,Fossil Fuel,Passenger,500,15728.601475
2023-01-01,MASHPEE,NULL,Fossil Fuel,Commercial,114,3149.802435
2023-01-01,MASHPEE,NULL,Hybrid,Commercial,1,82.851000
2023-01-01,MASHPEE,NULL,Hybrid,Passenger,15,465.833000
2023-01-01,MASHPEE,NULL,Zero-Emission,Commercial,1,61.317000
2023-01-01,MASHPEE,NULL,Zero-Emission,Passenger,3,142.073000
2023-01-01,MASHPEE,02542,Fossil Fuel,Passenger,8,205.556237
2023-01-01,MASHPEE,02649,Fossil Fuel,Municipal,109,2257.974261
2023-01-01,MASHPEE,02649,Fossil Fuel,Passenger,12659,349864.032593
2023-01-01,MASHPEE,02649,Fossil Fuel,Commercial,788,26033.535710
